pbr_name,pbr_location,height,width,length,height_width_ratio,segmented_pbr_location,mesh_reconstruction_location,false_positive,processed,center_of_mass,major_orientations,height_width_face,length_width_ratio,length_width_face,alpha_angle,alpha_rectangular,beta_angle,smoothness_threshold,curvature_threshold,proximity_threshold,user,min_alpha_basal_point,alpha_plane_normal
rock_8393,Data/pond1_lidar/rock_8393.laz,0.9017726233538892,0.7019789534113478,1.360319318326342,1.2846149004491103,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_8393_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_8393_mesh.ply,False,True,[-0.06502022 -0.08222503 -0.00921006],"[[-0.54258697 -0.62134361 -0.56527117]
 [-0.40835106  0.78318289 -0.4689072 ]
 [-0.73406321  0.02359385  0.67867116]]",[-0.56527117 -0.4689072   0.67867116],1.9378349047584875,[-0.54258697 -0.40835106 -0.73406321],14.88863470860039,37.898738741735514,37.18622981864607,0.9,0.1,0.01,Deep Rodge,[-0.12384441 -0.11480281 -0.26212904],[ 0.48447966 -0.87480253  0.        ]
rock_7155,Data/pond1_lidar/rock_7155.laz,4.041099999999915,3.4196999998763205,0.2843999999691732,1.1817118461110825,,,True,False,,,,,,,,,,,,,,
rock_11300,Data/pond1_lidar/rock_11300.laz,1.1220247813655009,1.0621290693416676,1.7228162673868366,1.0563921219677734,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_11300_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_11300_mesh.ply,False,True,[-0.19102563 -0.15890104 -0.05155941],"[[-0.5609445  -0.82105121  0.10590644]
 [-0.40476948  0.16041907 -0.9002374 ]
 [-0.7221516   0.54785092  0.42232267]]",[ 0.10590644 -0.9002374   0.42232267],1.6220404064966212,[-0.5609445  -0.40476948 -0.7221516 ],31.02355164180694,43.4291804115363,30.76732456921627,0.9,0.1,0.05,Deep Rodge,[-0.46458751 -0.06785469 -0.53094969],[-0.31578777 -0.94882985  0.        ]
rock_7412,Data/pond1_lidar/rock_7412.laz,1.4162287231839477,0.535213755728396,1.886649253550898,2.6460992603909057,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_7412_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_7412_mesh.ply,False,True,[ 0.12087977 -0.16134409 -0.08702686],"[[-0.02367172  0.95413001  0.2984553 ]
 [ 0.77995425 -0.16912937  0.6025501 ]
 [ 0.62538869  0.24704488 -0.74017418]]",[ 0.2984553   0.6025501  -0.74017418],3.5250387968509402,[-0.02367172  0.77995425  0.62538869],35.58839866596508,20.70231933788209,37.16920865163036,0.9,0.1,0.05,Deep Rodge,[-0.10044097 -0.42062887 -0.56339196],[ 0.76059336 -0.64922857  0.        ]
rock_8133,Data/pond1_lidar/rock_8133.laz,0.9253237285615052,0.81400573654913,1.0908753471104222,1.136753326191893,Segmented point cloud was not saved,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_8133_mesh.ply,False,True,[-0.06363168 -0.04038446  0.00637745],"[[ 0.26612096  0.81376023 -0.5166952 ]
 [-0.92715439  0.06942107 -0.36819215]
 [-0.26375059  0.57703987  0.77295577]]",[-0.5166952  -0.36819215  0.77295577],1.3401322596755207,[ 0.26612096 -0.92715439 -0.26375059],30.89715579778346,41.338034693358715,38.489147354790646,0.9,0.1,0.05,Deep Rodge,[-0.14109304 -0.14473168 -0.21078795],[ 0.80294171 -0.59605755  0.        ]
rock_19725,Data/pond1_lidar/rock_19725.laz,1.067700000000059,0.9048000000417232,0.7771000000298954,1.1800397877440585,,,True,False,,,,,,,,,,,,,,
rock_7366,Data/pond1_lidar/rock_7366.laz,0.5973000000001321,0.5065000000409782,0.3934000000241212,1.1792694964497683,,,True,False,,,,,,,,,,,,,,
rock_3453,Data/pond1_lidar/rock_3453.laz,1.0258413013882208,0.6355321611842721,1.286617032657849,1.6141453793253098,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_3453_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_3453_mesh.ply,False,True,[ 0.18510535 -0.12309054 -0.07898962],"[[-0.26513547  0.95994257 -0.09062805]
 [ 0.9043232   0.21495773 -0.36877192]
 [ 0.33451866  0.17973156  0.92509126]]",[-0.09062805 -0.36877192  0.92509126],2.024471948453912,[-0.26513547  0.9043232   0.33451866],48.58056133301022,31.77916232183112,40.667896201193734,0.9,0.1,0.01,Deep Rodge,[ 0.49164839 -0.44867764 -0.4735071 ],[ 0.72807931  0.68549291 -0.        ]
rock_13047,Data/pond1_lidar/rock_13047.laz,1.894800000000032,1.610100000014063,1.499900000076741,1.1768213154359868,,,True,False,,,,,,,,,,,,,,
rock_151,Data/pond1_lidar/rock_151.laz,0.7961189009717726,0.554506739432558,0.9803779440938734,1.4357244815211136,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_151_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_151_mesh.ply,False,True,[-0.04153056  0.01795834 -0.05137255],"[[-0.00381212  0.9888071   0.14915089]
 [ 0.92094798 -0.05464849  0.38583464]
 [ 0.3896669   0.13883106 -0.91043157]]",[ 0.14915089  0.38583464 -0.91043157],1.7680180859426904,[-0.00381212  0.92094798  0.3896669 ],53.269094889910136,34.857692340208814,34.135282614923106,0.9,0.1,0.05,Deep Rodge,[-0.06567931 -0.33426334 -0.31482318],[ 0.99765793 -0.06840065  0.        ]
rock_7370,Data/pond1_lidar/rock_7370.laz,0.872248562196321,0.6955139531218892,1.4858396497515363,1.2541064895695326,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_7370_segmented.las,/Users/deeprodge/Downloads/DREAMS/PG&E/rock_detection_3d/unsupervised_rock_detection_2d/Data/pond1_lidar/rock_7370_mesh.ply,False,True,[ 0.45967734 -0.21274073 -0.24847853],"[[-0.52388258 -0.55703115 -0.64440929]
 [-0.27403486  0.82653293 -0.49167897]
 [ 0.806506   -0.08099144 -0.58565216]]",[-0.64440929 -0.49167897 -0.58565216],2.136318966833354,[-0.52388258 -0.27403486  0.806506  ],33.14852450902093,38.56817354224392,45.327536956038394,0.9,0.1,0.05,Deep Rodge,[ 0.69841437 -0.04555235 -0.69474643],[-0.57362918  0.81911511  0.        ]
rock_2669,Data/pond1_lidar/rock_2669.laz,0.7819999999999254,0.6648999999975785,0.6134000000543892,1.176116709283762,,,False,False,,,,,,,,,,,,,,
rock_10545,Data/pond1_lidar/rock_10545.laz,1.2971999999999753,1.103099999856204,0.5306000000215135,1.17595866210595,,,False,False,,,,,,,,,,,,,,
rock_8292,Data/pond1_lidar/rock_8292.laz,0.6248999999997977,0.5325999999418854,0.4878999999724328,1.1733007887119482,,,False,False,,,,,,,,,,,,,,
rock_5114,Data/pond1_lidar/rock_5114.laz,0.7668999999998505,0.6537000000476837,0.6398999999742955,1.1731681198468862,,,False,False,,,,,,,,,,,,,,
rock_5118,Data/pond1_lidar/rock_5118.laz,0.8449999999997999,0.7207999996840954,0.5417999999714084,1.1723085465734429,,,False,False,,,,,,,,,,,,,,
rock_9747,Data/pond1_lidar/rock_9747.laz,1.0545999999999367,0.8996999998576939,0.2444999999948777,1.1721685007966471,,,False,False,,,,,,,,,,,,,,
rock_8730,Data/pond1_lidar/rock_8730.laz,0.363399999999956,0.3105999999912455,0.2044999998994171,1.1699935608828032,,,False,False,,,,,,,,,,,,,,
rock_11729,Data/pond1_lidar/rock_11729.laz,2.1835000000000946,1.8675000000162985,1.7140000000596047,1.1692101740192975,,,False,False,,,,,,,,,,,,,,
rock_8029,Data/pond1_lidar/rock_8029.laz,0.766800000000103,0.6559000000357628,0.4268999999854713,1.16908065247491,,,False,False,,,,,,,,,,,,,,
rock_16941,Data/pond1_lidar/rock_16941.laz,2.379599999999982,2.0355999999679626,0.7769999996758997,1.1689919434257388,,,False,False,,,,,,,,,,,,,,
rock_10846,Data/pond1_lidar/rock_10846.laz,1.1640999999999622,0.9971000000019558,0.3129000001586973,1.167485708552481,,,False,False,,,,,,,,,,,,,,
rock_4269,Data/pond1_lidar/rock_4269.laz,1.970299999999952,1.6878000000375324,0.6391999999992549,1.167377651354507,,,False,False,,,,,,,,,,,,,,
rock_13895,Data/pond1_lidar/rock_13895.laz,1.3509999999998854,1.158799999766052,1.153699999989476,1.1658612359964071,,,False,False,,,,,,,,,,,,,,
rock_14104,Data/pond1_lidar/rock_14104.laz,0.629799999999932,0.5404000001959502,0.4172999999951571,1.1654330121605572,,,False,False,,,,,,,,,,,,,,
rock_7056,Data/pond1_lidar/rock_7056.laz,1.9764999999999873,1.697000000067055,1.400600000016857,1.1647024159822557,,,False,False,,,,,,,,,,,,,,
rock_10491,Data/pond1_lidar/rock_10491.laz,2.3839000000000397,2.04939999980852,0.94419999999227,1.1632185030851825,,,False,False,,,,,,,,,,,,,,
rock_604,Data/pond1_lidar/rock_604.laz,1.646600000000035,1.4157999999821187,1.3969000000157394,1.1630173753502129,,,False,False,,,,,,,,,,,,,,
rock_14644,Data/pond1_lidar/rock_14644.laz,0.6234999999999218,0.5368999999715015,0.2773999999277293,1.1612963308493518,,,False,False,,,,,,,,,,,,,,
rock_13931,Data/pond1_lidar/rock_13931.laz,0.5959000000000287,0.5142999998293817,0.4801000000094063,1.1586622597661242,,,False,False,,,,,,,,,,,,,,
rock_5154,Data/pond1_lidar/rock_5154.laz,1.1619000000000597,1.0028999996371568,0.4870999999926425,1.1585402337425743,,,False,False,,,,,,,,,,,,,,
rock_1252,Data/pond1_lidar/rock_1252.laz,1.2391000000000076,1.0706000000005589,0.9150999997742474,1.1573883803468716,,,False,False,,,,,,,,,,,,,,
rock_1827,Data/pond1_lidar/rock_1827.laz,0.5414000000000669,0.467900000012014,0.4331999997608363,1.1570848471600037,,,False,False,,,,,,,,,,,,,,
rock_1849,Data/pond1_lidar/rock_1849.laz,1.2014999999998963,1.0407999999821187,1.0364000000059606,1.1544004612034382,,,False,False,,,,,,,,,,,,,,
rock_13139,Data/pond1_lidar/rock_13139.laz,2.18970000000013,1.896899999957532,1.0851999999955295,1.1543571089931748,,,False,False,,,,,,,,,,,,,,
rock_5658,Data/pond1_lidar/rock_5658.laz,0.9619000000000142,0.8341000000014901,0.4580000000074505,1.153219038482551,,,False,False,,,,,,,,,,,,,,
rock_9531,Data/pond1_lidar/rock_9531.laz,1.8458000000000536,1.6010999999940396,0.7116999997757375,1.1528324277102775,,,False,False,,,,,,,,,,,,,,
rock_542,Data/pond1_lidar/rock_542.laz,1.3343999999999596,1.1578999998979271,1.041500000015367,1.152431125414623,,,False,False,,,,,,,,,,,,,,
rock_4165,Data/pond1_lidar/rock_4165.laz,0.9577999999999064,0.8322999999742023,0.8158999997191131,1.150786975885611,,,False,False,,,,,,,,,,,,,,
rock_11830,Data/pond1_lidar/rock_11830.laz,0.9012000000000172,0.783699999935925,0.6702000000164844,1.1499298201782555,,,False,False,,,,,,,,,,,,,,
rock_955,Data/pond1_lidar/rock_955.laz,2.09699999999998,1.824999999627471,0.973699999996461,1.1490410961249484,,,False,False,,,,,,,,,,,,,,
rock_16949,Data/pond1_lidar/rock_16949.laz,2.3489999999999327,2.0443999999784865,1.3405999996699394,1.1489923694113928,,,False,False,,,,,,,,,,,,,,
rock_8853,Data/pond1_lidar/rock_8853.laz,0.3160000000000309,0.2751999999978579,0.2428999998606741,1.1482558139625385,,,False,False,,,,,,,,,,,,,,
rock_2505,Data/pond1_lidar/rock_2505.laz,1.3034000000000106,1.135799999954179,0.9900000001303852,1.1475611903967184,,,False,False,,,,,,,,,,,,,,
rock_13865,Data/pond1_lidar/rock_13865.laz,1.6216999999999189,1.4148000002838672,1.2793999999645167,1.146239750971543,,,False,False,,,,,,,,,,,,,,
rock_7427,Data/pond1_lidar/rock_7427.laz,0.9925000000000636,0.8660000000032596,0.4171999999321997,1.146073902998069,,,False,False,,,,,,,,,,,,,,
rock_2295,Data/pond1_lidar/rock_2295.laz,1.171100000000024,1.023200000077486,0.341199999989476,1.14454652063266,,,False,False,,,,,,,,,,,,,,
rock_13994,Data/pond1_lidar/rock_13994.laz,1.6196999999999662,1.4155000000260771,1.206199999980163,1.1442599787849714,,,False,False,,,,,,,,,,,,,,
rock_7823,Data/pond1_lidar/rock_7823.laz,1.0688000000000102,0.9342000000411644,0.2975000002421438,1.144080496631251,,,False,False,,,,,,,,,,,,,,
rock_6448,Data/pond1_lidar/rock_6448.laz,0.9418000000000576,0.8234000000171363,0.1300000000279396,1.1437940247515874,,,False,False,,,,,,,,,,,,,,
rock_6800,Data/pond1_lidar/rock_6800.laz,1.1379000000001724,0.9950999998487532,0.8542000000248663,1.14350316568498,,,False,False,,,,,,,,,,,,,,
rock_12978,Data/pond1_lidar/rock_12978.laz,1.5700999999999112,1.3732000001706184,1.1319000000017696,1.143387707402293,,,False,False,,,,,,,,,,,,,,
rock_6765,Data/pond1_lidar/rock_6765.laz,0.9849999999999,0.8616000003181398,0.7392999999807216,1.1432219122982772,,,False,False,,,,,,,,,,,,,,
rock_15873,Data/pond1_lidar/rock_15873.laz,0.9227000000000772,0.8083999998867512,0.6678999999654479,1.1413904009516802,,,False,False,,,,,,,,,,,,,,
rock_12373,Data/pond1_lidar/rock_12373.laz,0.6973000000000411,0.6120000000461004,0.5940999997779727,1.1393790848815608,,,False,False,,,,,,,,,,,,,,
rock_11141,Data/pond1_lidar/rock_11141.laz,1.0925999999999476,0.95910000000149,0.8884000000194646,1.1391929934295173,,,False,False,,,,,,,,,,,,,,
rock_19676,Data/pond1_lidar/rock_19676.laz,1.0075999999999112,0.8866000002250075,0.811600000038743,1.1364764265104843,,,False,False,,,,,,,,,,,,,,
rock_2389,Data/pond1_lidar/rock_2389.laz,1.4779000000000906,1.3014999999664725,0.8366000000038184,1.1355359201215232,,,False,False,,,,,,,,,,,,,,
rock_10517,Data/pond1_lidar/rock_10517.laz,1.579400000000078,1.3919999998994173,0.5785999999730848,1.1346264368636507,,,False,False,,,,,,,,,,,,,,
rock_6980,Data/pond1_lidar/rock_6980.laz,0.667699999999968,0.5886999999871477,0.5287999998778105,1.134193986775174,,,False,False,,,,,,,,,,,,,,
rock_13015,Data/pond1_lidar/rock_13015.laz,0.8444999999999254,0.7447999998927116,0.2604999999981373,1.1338614394757998,,,False,False,,,,,,,,,,,,,,
rock_2117,Data/pond1_lidar/rock_2117.laz,0.7938999999998941,0.7032000002451241,0.6015999999595806,1.1289817971034606,,,False,False,,,,,,,,,,,,,,
rock_17024,Data/pond1_lidar/rock_17024.laz,0.8051000000000386,0.7139000002294779,0.5526000000187196,1.1277489840891513,,,False,False,,,,,,,,,,,,,,
rock_1879,Data/pond1_lidar/rock_1879.laz,1.437599999999975,1.2749999999883586,0.5972999999299645,1.1275294117749812,,,False,False,,,,,,,,,,,,,,
rock_19009,Data/pond1_lidar/rock_19009.laz,1.3307999999999538,1.1812000003643337,1.047600000014063,1.1266508631810677,,,False,False,,,,,,,,,,,,,,
rock_3761,Data/pond1_lidar/rock_3761.laz,0.9340000000001965,0.8295999997295439,0.7803000000072643,1.1258437805022754,,,False,False,,,,,,,,,,,,,,
rock_11124,Data/pond1_lidar/rock_11124.laz,1.2853000000000063,1.1419000000692905,0.950299999990966,1.125580173326924,,,False,False,,,,,,,,,,,,,,
rock_19192,Data/pond1_lidar/rock_19192.laz,1.9613000000001648,1.7437000000150875,1.5015999999828638,1.1247921087246628,,,False,False,,,,,,,,,,,,,,
rock_6498,Data/pond1_lidar/rock_6498.laz,1.190599999999904,1.0589999997988344,0.9685999999870546,1.124268177739441,,,False,False,,,,,,,,,,,,,,
rock_16268,Data/pond1_lidar/rock_16268.laz,0.4584000000002106,0.4079999997280538,0.4064000000013038,1.1235294125140936,,,False,False,,,,,,,,,,,,,,
rock_19566,Data/pond1_lidar/rock_19566.laz,0.8929000000000542,0.7947999999974854,0.4793999999761581,1.1234272773060885,,,False,False,,,,,,,,,,,,,,
rock_11176,Data/pond1_lidar/rock_11176.laz,1.1262000000001535,1.002799999981653,0.5808999998494982,1.123055444775387,,,False,False,,,,,,,,,,,,,,
rock_13596,Data/pond1_lidar/rock_13596.laz,0.7204999999999018,0.6419000000110827,0.3930999998934567,1.122448979572304,,,False,False,,,,,,,,,,,,,,
rock_16386,Data/pond1_lidar/rock_16386.laz,0.8723999999999705,0.7773000000976026,0.5748999999719672,1.1223465841894078,,,False,False,,,,,,,,,,,,,,
rock_4091,Data/pond1_lidar/rock_4091.laz,1.1815999999998894,1.0537999999593013,1.0056000001728536,1.1212753843666008,,,False,False,,,,,,,,,,,,,,
rock_2692,Data/pond1_lidar/rock_2692.laz,2.405899999999974,2.1459000000264496,0.9220000001601876,1.1211612842957823,,,False,False,,,,,,,,,,,,,,
rock_1844,Data/pond1_lidar/rock_1844.laz,0.9850000000001272,0.8786000000196509,0.7916999998502433,1.1211017527635974,,,False,False,,,,,,,,,,,,,,
rock_1096,Data/pond1_lidar/rock_1096.laz,0.5206000000000586,0.4644000003114342,0.3625000000116415,1.1210163644507658,,,False,False,,,,,,,,,,,,,,
rock_19190,Data/pond1_lidar/rock_19190.laz,1.2332000000001244,1.1010999999940396,0.6908000000054016,1.1199709381589318,,,False,False,,,,,,,,,,,,,,
rock_18720,Data/pond1_lidar/rock_18720.laz,0.8232000000000426,0.7353000000235624,0.603000000026077,1.1195430436198333,,,False,False,,,,,,,,,,,,,,
rock_18942,Data/pond1_lidar/rock_18942.laz,1.1770000000001346,1.0514000000199304,0.2017999998293816,1.119459767907384,,,False,False,,,,,,,,,,,,,,
rock_5875,Data/pond1_lidar/rock_5875.laz,2.164299999999912,1.9384000002406536,1.2692000000039116,1.1165394138109843,,,False,False,,,,,,,,,,,,,,
rock_14935,Data/pond1_lidar/rock_14935.laz,0.8539000000000669,0.7654000002890825,0.4502999999909661,1.11562581614523,,,False,False,,,,,,,,,,,,,,
